tanggal,kode,nama,jumlah,harga,area
22-04-2020,Item-03,Gula Pasir Putih 1 kg,4,12500,YK
23-04-2020,Item-10,Biskuit Waver Kaleng,1,24000,YK
,Item-10,,,24000,YK
22-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
24-04-2020,Item-13,Pisau Cukur,4,6500,YK
22-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
23-04-2020,Item-09,Roti Tawar,3,12500,YK
24-04-2020,Item-16,Balsem Putih 20 gram,1,22300,YK
24-04-2020,Item-16,Balsem Putih 20 gram,2,22300,YK
24-04-2020,,,,6500,YK
23-04-2020,Item-09,Roti Tawar,3,12500,YK
24-04-2020,Item-13,Pisau Cukur,1,6500,YK
23-04-2020,Item-09,Roti Tawar,2,12500,YK
24-04-2020,Item-13,Pisau Cukur,4,6500,YK
22-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
23-04-2020,Item-09,Roti Tawar,4,12500,YK
25-04-2020,Item-17,Obat Batuk,1,5000,YK
22-04-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
23-04-2020,Item-09,Roti Tawar,4,12500,YK
25-04-2020,Item-17,Obat Batuk,1,5000,YK
24-04-2020,Item-09,Roti Tawar,2,12500,YK
22-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
25-04-2020,Item-17,Obat Batuk,4,5000,YK
25-04-2020,Item-12,Beras Pulen 5 kg,2,63000,YK
23-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
25-04-2020,Item-12,Beras Pulen 5 kg,3,63000,YK
25-04-2020,Item-12,Beras Pulen 5 kg,4,63000,YK
23-04-2020,Item-03,Gula Pasir Putih 1 kg,4,12500,YK
25-04-2020,Item-12,Beras Pulen 5 kg,4,63000,YK
25-04-2020,Item-16,Balsem Putih 20 gram,2,22300,YK
23-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
25-04-2020,Item-17,Obat Batuk,1,5000,YK
23-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
24-04-2020,Item-09,Roti Tawar,4,12500,YK
23-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
25-04-2020,Item-17,Obat Batuk,2,5000,YK
25-04-2020,Item-12,Beras Pulen 5 kg,4,63000,YK
23-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
24-04-2020,Item-09,Roti Tawar,4,12500,YK
24-04-2020,Item-03,Gula Pasir Putih 1 kg,4,12500,YK
25-04-2020,Item-12,Beras Pulen 5 kg,3,63000,YK
24-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
24-04-2020,Item-09,Roti Tawar,1,12500,YK
22-04-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
25-04-2020,Item-12,Beras Pulen 5 kg,3,63000,YK
23-04-2020,Item-06,Sabun Mandi Cair 100 ml,4,10500,YK
25-04-2020,Item-12,Beras Pulen 5 kg,2,63000,YK
19-04-2020,Item-27,Bedak Bayi,20,25000,YK
05-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
05-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
06-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
06-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
06-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
06-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
06-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
06-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
07-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
24-04-2020,Item-05,Mi Goreng Instant,4,2600,YK
24-04-2020,Item-05,Mi Goreng Instant,4,2600,YK
24-04-2020,Item-05,Mi Goreng Instant,3,2600,YK
24-04-2020,Item-05,Mi Goreng Instant,4,2600,YK
24-04-2020,Item-05,Mi Goreng Instant,2,2600,YK
24-04-2020,Item-05,Mi Goreng Instant,3,2600,YK
24-04-2020,Item-05,Mi Goreng Instant,4,2600,YK
24-04-2020,Item-05,Mi Goreng Instant,3,2600,YK
24-04-2020,Item-05,Mi Goreng Instant,3,2600,YK
25-04-2020,Item-05,Mi Goreng Instant,4,2600,YK
25-04-2020,Item-05,Mi Goreng Instant,3,2600,YK
23-04-2020,Item-06,Sabun Mandi Cair 100 ml,3,10500,YK
23-04-2020,Item-06,Sabun Mandi Cair 100 ml,1,10500,YK
23-04-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
23-04-2020,Item-06,Sabun Mandi Cair 100 ml,4,10500,YK
23-04-2020,Item-06,Sabun Mandi Cair 100 ml,4,10500,YK
23-04-2020,Item-06,Sabun Mandi Cair 100 ml,1,10500,YK
23-04-2020,Item-06,Sabun Mandi Cair 100 ml,4,10500,YK
23-04-2020,Item-01,Batere AA,2,12000,YK
23-04-2020,Item-01,Batere AA,2,12000,YK
24-04-2020,Item-01,Batere AA,1,12000,YK
25-04-2020,Item-01,Batere AA,3,12000,YK
25-04-2020,Item-01,Batere AA,1,12000,YK
25-04-2020,Item-01,Batere AA,4,12000,YK
25-04-2020,Item-01,Batere AA,4,12000,YK
25-04-2020,Item-01,Batere AA,2,12000,YK
24-04-2020,Item-09,Roti Tawar,3,12500,YK
13-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
13-05-2020,null,Pampers Bayi Size M,null,41000,YK
13-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
14-05-2020,Item-20,Pampers Bayi Size M,3,41000,YK
14-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
14-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
14-05-2020,Item-20,Pampers Bayi Size M,3,41000,YK
14-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
14-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
22-04-2020,Item-07,Pembersih Lantai,3,12000,YK
24-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
25-04-2020,Item-17,Obat Batuk,1,5000,YK
25-04-2020,Item-12,Beras Pulen 5 kg,2,63000,YK
24-04-2020,Item-03,Gula Pasir Putih 1 kg,4,12500,YK
24-04-2020,Item-03,Gula Pasir Putih 1 kg,4,12500,YK
25-04-2020,Item-03,Gula Pasir Putih 1 kg,4,12500,YK
25-04-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
25-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
14-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
14-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
25-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
15-05-2020,Item-20,Pampers Bayi Size M,3,41000,YK
25-04-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
15-05-2020,Item-20,Pampers Bayi Size M,3,41000,YK
15-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
15-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
15-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
25-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
15-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
16-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
16-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
17-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
10-04-2020,Item-11,Sabun Cuci Piring,2,14000,YK
10-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
10-04-2020,Item-11,Sabun Cuci Piring,3,14000,YK
10-04-2020,Item-11,Sabun Cuci Piring,4,14000,YK
19-04-2020,Item-26,Susu Bubuk 195g,7,45000,YK
null,Item-20,Pampers Bayi Size M,2,41000,YK
25-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
17-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
17-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
17-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
25-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
18-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
18-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
26-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
20-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
20-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
26-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
26-04-2020,Item-03,Gula Pasir Putih 1 kg,4,12500,YK
20-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
21-05-2020,Item-20,Pampers Bayi Size M,3,41000,YK
26-04-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
21-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
21-05-2020,Item-20,Pampers Bayi Size M,3,41000,YK
21-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
21-05-2020,Item-20,Pampers Bayi Size M,3,41000,YK
26-04-2020,Item-06,Sabun Mandi Cair 100 ml,3,10500,YK
25-04-2020,Item-05,Mi Goreng Instant,4,2600,YK
25-04-2020,Item-05,Mi Goreng Instant,3,2600,YK
26-04-2020,Item-05,Mi Goreng Instant,4,2600,YK
26-04-2020,Item-05,Mi Goreng Instant,1,2600,YK
26-04-2020,Item-05,Mi Goreng Instant,1,2600,YK
26-04-2020,Item-05,Mi Goreng Instant,2,2600,YK
26-04-2020,Item-05,Mi Goreng Instant,3,2600,YK
10-04-2020,Item-11,Sabun Cuci Piring,2,14000,YK
10-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
10-04-2020,Item-11,Sabun Cuci Piring,3,14000,YK
10-04-2020,Item-11,Sabun Cuci Piring,4,14000,YK
19-04-2020,Item-26,Susu Bubuk 195g,7,45000,YK
26-04-2020,Item-05,Mi Goreng Instant,3,2600,YK
26-04-2020,Item-05,Mi Goreng Instant,3,2600,YK
26-04-2020,Item-05,Mi Goreng Instant,3,2600,YK
26-04-2020,Item-05,Mi Goreng Instant,4,2600,YK
26-04-2020,Item-05,Mi Goreng Instant,1,2600,YK
26-04-2020,Item-05,Mi Goreng Instant,1,2600,YK
26-04-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
26-04-2020,Item-06,Sabun Mandi Cair 100 ml,3,10500,YK
26-04-2020,Item-06,Sabun Mandi Cair 100 ml,1,10500,YK
27-04-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
27-04-2020,Item-06,Sabun Mandi Cair 100 ml,1,10500,YK
27-04-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
27-04-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
27-04-2020,Item-06,Sabun Mandi Cair 100 ml,1,10500,YK
28-04-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
28-04-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
10-04-2020,Item-11,Sabun Cuci Piring,2,14000,YK
10-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
10-04-2020,Item-11,Sabun Cuci Piring,3,14000,YK
10-04-2020,Item-11,Sabun Cuci Piring,4,14000,YK
19-04-2020,Item-26,Susu Bubuk 195g,7,45000,YK
28-04-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
28-04-2020,Item-06,Sabun Mandi Cair 100 ml,1,10500,YK
28-04-2020,Item-06,Sabun Mandi Cair 100 ml,1,10500,YK
28-04-2020,Item-06,Sabun Mandi Cair 100 ml,3,10500,YK
28-04-2020,Item-06,Sabun Mandi Cair 100 ml,1,10500,YK
28-04-2020,Item-06,Sabun Mandi Cair 100 ml,4,10500,YK
28-04-2020,Item-06,Sabun Mandi Cair 100 ml,3,10500,YK
28-04-2020,Item-06,Sabun Mandi Cair 100 ml,1,10500,YK
26-04-2020,Item-01,Batere AA,4,12000,YK
26-04-2020,Item-01,Batere AA,4,12000,YK
27-04-2020,Item-01,Batere AA,2,12000,YK
27-04-2020,Item-01,Batere AA,1,12000,YK
28-04-2020,Item-01,Batere AA,3,12000,YK
28-04-2020,Item-01,Batere AA,3,12000,YK
29-04-2020,Item-01,Batere AA,2,12000,YK
26-04-2020,Item-04,Kopi Instant,2,5200,YK
26-04-2020,Item-04,Kopi Instant,3,5200,YK
26-04-2020,Item-04,Kopi Instant,3,5200,YK
26-04-2020,Item-04,Kopi Instant,1,5200,YK
26-04-2020,Item-04,Kopi Instant,4,5200,YK
10-04-2020,Item-11,Sabun Cuci Piring,2,14000,YK
10-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
10-04-2020,Item-11,Sabun Cuci Piring,3,14000,YK
10-04-2020,Item-11,Sabun Cuci Piring,4,14000,YK
19-04-2020,Item-26,Susu Bubuk 195g,7,45000,YK
26-04-2020,Item-04,Kopi Instant,4,5200,YK
26-04-2020,Item-04,Kopi Instant,2,5200,YK
26-04-2020,Item-04,Kopi Instant,2,5200,YK
26-04-2020,Item-04,Kopi Instant,3,5200,YK
26-04-2020,Item-04,Kopi Instant,3,5200,YK
26-04-2020,Item-04,Kopi Instant,3,5200,YK
27-04-2020,Item-04,Kopi Instant,3,5200,YK
27-04-2020,Item-04,Kopi Instant,1,5200,YK
28-04-2020,Item-04,Kopi Instant,3,5200,YK
28-04-2020,Item-04,Kopi Instant,2,5200,YK
28-04-2020,Item-04,Kopi Instant,1,5200,YK
28-04-2020,Item-04,Kopi Instant,1,5200,YK
23-05-2020,Item-20,Pampers Bayi Size M,3,41000,YK
23-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
23-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
23-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
23-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
30-04-2020,Item-08,Vitamin C,1,2000,YK
26-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
30-04-2020,Item-08,Vitamin C,2,2000,YK
30-04-2020,Item-08,Vitamin C,2,2000,YK
30-04-2020,Item-08,Vitamin C,1,2000,YK
26-04-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
30-04-2020,Item-08,Vitamin C,4,2000,YK
27-04-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
30-04-2020,Item-08,Vitamin C,1,2000,YK
27-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
30-04-2020,Item-08,Vitamin C,2,2000,YK
28-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
30-04-2020,Item-08,Vitamin C,2,2000,YK
28-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
30-04-2020,Item-08,Vitamin C,1,2000,YK
30-04-2020,Item-08,Vitamin C,2,2000,YK
01-05-2020,Item-08,Vitamin C,1,2000,YK
01-05-2020,Item-08,Vitamin C,1,2000,YK
28-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
01-05-2020,Item-08,Vitamin C,3,2000,YK
28-04-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
30-04-2020,Item-09,Roti Tawar,3,12500,YK
01-05-2020,Item-10,Biskuit Waver Kaleng,1,24000,YK
30-04-2020,Item-09,Roti Tawar,1,12500,YK
28-04-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
01-05-2020,Item-10,Biskuit Waver Kaleng,3,24000,YK
01-05-2020,Item-11,Sabun Cuci Piring,4,14000,YK
01-05-2020,Item-11,Sabun Cuci Piring,3,14000,YK
28-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
01-05-2020,Item-10,Biskuit Waver Kaleng,4,24000,YK
01-05-2020,Item-11,Sabun Cuci Piring,4,14000,YK
01-05-2020,Item-10,Biskuit Waver Kaleng,4,24000,YK
01-05-2020,Item-11,Sabun Cuci Piring,1,14000,YK
28-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
01-05-2020,Item-09,Roti Tawar,4,12500,YK
01-05-2020,Item-09,Roti Tawar,1,12500,YK
01-05-2020,Item-10,Biskuit Waver Kaleng,4,24000,YK
29-04-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
01-05-2020,Item-09,Roti Tawar,4,12500,YK
01-05-2020,Item-10,Biskuit Waver Kaleng,3,24000,YK
29-04-2020,Item-06,Sabun Mandi Cair 100 ml,3,10500,YK
02-05-2020,Item-10,Biskuit Waver Kaleng,1,24000,YK
25-04-2020,Item-26,Susu Bubuk 195g,8,45000,YK
25-04-2020,Item-26,Susu Bubuk 195g,19,45000,YK
25-04-2020,Item-26,Susu Bubuk 195g,3,45000,YK
25-04-2020,Item-26,Susu Bubuk 195g,8,45000,YK
23-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
24-05-2020,Item-20,Pampers Bayi Size M,3,41000,YK
25-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
26-05-2020,Item-20,Pampers Bayi Size M,3,41000,YK
10-04-2020,Item-11,Sabun Cuci Piring,2,14000,YK
10-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
10-04-2020,Item-11,Sabun Cuci Piring,3,14000,YK
10-04-2020,Item-11,Sabun Cuci Piring,4,14000,YK
19-04-2020,Item-26,Susu Bubuk 195g,7,45000,YK
26-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
26-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
27-05-2020,Item-20,Pampers Bayi Size M,3,41000,YK
27-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
29-04-2020,Item-05,Mi Goreng Instant,1,2600,YK
29-04-2020,Item-05,Mi Goreng Instant,2,2600,YK
29-04-2020,Item-05,Mi Goreng Instant,1,2600,YK
29-04-2020,Item-05,Mi Goreng Instant,3,2600,YK
29-04-2020,Item-05,Mi Goreng Instant,1,2600,YK
29-04-2020,Item-05,Mi Goreng Instant,2,2600,YK
29-04-2020,Item-05,Mi Goreng Instant,3,2600,YK
29-04-2020,Item-05,Mi Goreng Instant,4,2600,YK
29-04-2020,Item-06,Sabun Mandi Cair 100 ml,1,10500,YK
29-04-2020,Item-06,Sabun Mandi Cair 100 ml,4,10500,YK
29-04-2020,Item-06,Sabun Mandi Cair 100 ml,1,10500,YK
30-04-2020,Item-06,Sabun Mandi Cair 100 ml,4,10500,YK
10-04-2020,Item-11,Sabun Cuci Piring,2,14000,YK
10-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
10-04-2020,null,null,3,,YK
10-04-2020,Item-11,Sabun Cuci Piring,4,14000,YK
19-04-2020,Item-26,Susu Bubuk 195g,7,45000,YK
30-04-2020,Item-06,Sabun Mandi Cair 100 ml,4,10500,YK
30-04-2020,Item-06,Sabun Mandi Cair 100 ml,3,10500,YK
30-04-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
30-04-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
30-04-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
30-04-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
30-04-2020,Item-06,Sabun Mandi Cair 100 ml,3,10500,YK
02-05-2020,Item-06,Sabun Mandi Cair 100 ml,4,10500,YK
29-04-2020,Item-01,Batere AA,1,12000,YK
30-04-2020,Item-01,Batere AA,2,12000,YK
30-04-2020,Item-01,Batere AA,3,12000,YK
30-04-2020,Item-01,Batere AA,1,12000,YK
30-04-2020,Item-01,Batere AA,4,12000,YK
01-05-2020,Item-01,Batere AA,3,12000,YK
01-05-2020,Item-01,Batere AA,3,12000,YK
29-04-2020,Item-04,Kopi Instant,3,5200,YK
29-04-2020,Item-04,Kopi Instant,2,5200,YK
29-04-2020,Item-04,Kopi Instant,2,5200,YK
29-04-2020,Item-04,Kopi Instant,3,5200,YK
29-04-2020,Item-04,Kopi Instant,4,5200,YK
29-04-2020,Item-04,Kopi Instant,3,5200,YK
01-05-2020,Item-09,Roti Tawar,1,12500,YK
01-05-2020,Item-09,Roti Tawar,4,12500,YK
01-05-2020,Item-09,Roti Tawar,2,12500,YK
01-05-2020,Item-09,Roti Tawar,1,12500,YK
01-05-2020,Item-09,Roti Tawar,3,12500,YK
02-05-2020,Item-09,Roti Tawar,1,12500,YK
02-05-2020,Item-09,Roti Tawar,3,12500,YK
28-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
28-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
29-05-2020,Item-20,Pampers Bayi Size M,3,41000,YK
29-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
29-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
29-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
29-04-2020,Item-07,Pembersih Lantai,2,12000,YK
29-04-2020,Item-07,Pembersih Lantai,1,12000,YK
29-04-2020,Item-07,Pembersih Lantai,1,12000,YK
30-04-2020,Item-07,Pembersih Lantai,3,12000,YK
02-05-2020,Item-10,Biskuit Waver Kaleng,4,24000,YK
29-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
02-05-2020,Item-10,Biskuit Waver Kaleng,4,24000,YK
02-05-2020,Item-10,Biskuit Waver Kaleng,2,24000,YK
29-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
02-05-2020,Item-10,Biskuit Waver Kaleng,2,24000,YK
02-05-2020,Item-10,Biskuit Waver Kaleng,2,24000,YK
02-05-2020,Item-10,Biskuit Waver Kaleng,1,24000,YK
29-04-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
02-05-2020,Item-10,Biskuit Waver Kaleng,1,24000,YK
02-05-2020,Item-10,Biskuit Waver Kaleng,4,24000,YK
02-05-2020,Item-10,Biskuit Waver Kaleng,3,24000,YK
29-04-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
03-05-2020,Item-09,Roti Tawar,1,12500,YK
29-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
02-05-2020,Item-09,Roti Tawar,3,12500,YK
02-05-2020,Item-09,Roti Tawar,1,12500,YK
02-05-2020,Item-09,Roti Tawar,4,12500,YK
29-04-2020,Item-03,Gula Pasir Putih 1 kg,4,12500,YK
29-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
02-05-2020,Item-09,Roti Tawar,1,12500,YK
29-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
02-05-2020,Item-09,Roti Tawar,4,12500,YK
30-04-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
02-05-2020,Item-09,Roti Tawar,4,12500,YK
02-05-2020,Item-09,Roti Tawar,4,12500,YK
30-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
02-05-2020,Item-09,Roti Tawar,2,12500,YK
30-04-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
03-05-2020,Item-09,Roti Tawar,1,12500,YK
30-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
03-05-2020,Item-09,Roti Tawar,2,12500,YK
03-05-2020,Item-09,Roti Tawar,4,12500,YK
30-04-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
03-05-2020,Item-09,Roti Tawar,1,12500,YK
03-05-2020,Item-09,Roti Tawar,4,12500,YK
03-05-2020,Item-09,Roti Tawar,2,12500,YK
03-05-2020,Item-09,Roti Tawar,3,12500,YK
03-05-2020,Item-09,Roti Tawar,1,12500,YK
30-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
29-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
29-05-2020,Item-20,Pampers Bayi Size M,3,41000,YK
30-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
02-05-2020,Item-06,Sabun Mandi Cair 100 ml,3,10500,YK
02-05-2020,Item-06,Sabun Mandi Cair 100 ml,4,10500,YK
30-05-2020,Item-20,Pampers Bayi Size M,4,41000,YK
30-05-2020,Item-20,Pampers Bayi Size M,1,41000,YK
31-05-2020,Item-20,Pampers Bayi Size M,2,41000,YK
01-06-2020,Item-20,Pampers Bayi Size M,4,41000,YK
02-06-2020,Item-20,Pampers Bayi Size M,3,41000,YK
02-06-2020,Item-20,Pampers Bayi Size M,3,41000,YK
28-04-2020,Item-20,Pampers Bayi Size M,2,41000,YK
28-04-2020,Item-20,Pampers Bayi Size M,3,41000,YK
28-04-2020,Item-20,Pampers Bayi Size M,1,41000,YK
28-04-2020,Item-20,Pampers Bayi Size M,2,41000,YK
28-04-2020,Item-20,Pampers Bayi Size M,2,41000,YK
28-04-2020,Item-20,Pampers Bayi Size M,1,41000,YK
29-04-2020,Item-20,Pampers Bayi Size M,1,41000,YK
29-04-2020,Item-20,Pampers Bayi Size M,2,41000,YK
29-04-2020,Item-20,Pampers Bayi Size M,3,41000,YK
29-04-2020,Item-20,Pampers Bayi Size M,3,41000,YK
03-05-2020,Item-02,Bawang Putih 200 gram,3,15000,YK
04-05-2020,Item-05,Mi Goreng Instant,2,2600,YK
04-05-2020,Item-05,Mi Goreng Instant,4,2600,YK
04-05-2020,Item-05,Mi Goreng Instant,2,2600,YK
04-05-2020,Item-05,Mi Goreng Instant,3,2600,YK
05-05-2020,Item-05,Mi Goreng Instant,4,2600,YK
05-05-2020,Item-05,Mi Goreng Instant,1,2600,YK
null,null,null,null,null,YK
null,null,null,null,null,YK
null,null,null,null,null,YK
null,null,null,null,null,YK
10-04-2020,Item-11,Sabun Cuci Piring,2,14000,YK
10-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
10-04-2020,Item-11,Sabun Cuci Piring,3,14000,YK
10-04-2020,Item-11,Sabun Cuci Piring,4,14000,YK
19-04-2020,Item-26,Susu Bubuk 195g,7,45000,YK
05-05-2020,Item-05,Mi Goreng Instant,1,2600,YK
05-05-2020,Item-05,Mi Goreng Instant,2,2600,YK
05-05-2020,Item-05,Mi Goreng Instant,2,2600,YK
05-05-2020,Item-05,Mi Goreng Instant,2,2600,YK
05-05-2020,Item-05,Mi Goreng Instant,1,2600,YK
05-05-2020,Item-05,Mi Goreng Instant,1,2600,YK
02-05-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
02-05-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
03-05-2020,Item-06,Sabun Mandi Cair 100 ml,1,10500,YK
03-05-2020,Item-06,Sabun Mandi Cair 100 ml,3,10500,YK
03-05-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
03-05-2020,Item-06,Sabun Mandi Cair 100 ml,2,10500,YK
03-05-2020,Item-06,Sabun Mandi Cair 100 ml,4,10500,YK
03-05-2020,Item-06,Sabun Mandi Cair 100 ml,1,10500,YK
03-05-2020,Item-01,Batere AA,3,12000,YK
03-05-2020,Item-01,Batere AA,2,12000,YK
05-05-2020,Item-01,Batere AA,1,12000,YK
05-05-2020,Item-01,Batere AA,2,12000,YK
05-05-2020,Item-01,Batere AA,3,12000,YK
06-05-2020,Item-01,Batere AA,1,12000,YK
03-05-2020,Item-04,Kopi Instant,4,5200,YK
03-05-2020,Item-04,Kopi Instant,2,5200,YK
03-05-2020,Item-04,Kopi Instant,3,5200,YK
03-05-2020,Item-04,Kopi Instant,3,5200,YK
03-05-2020,Item-04,Kopi Instant,2,5200,YK
03-05-2020,Item-04,Kopi Instant,2,5200,YK
03-05-2020,Item-04,Kopi Instant,4,5200,YK
10-04-2020,Item-11,Sabun Cuci Piring,2,14000,YK
10-04-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
10-04-2020,Item-11,Sabun Cuci Piring,3,14000,YK
10-04-2020,Item-11,Sabun Cuci Piring,4,14000,YK
19-04-2020,Item-26,Susu Bubuk 195g,7,45000,YK
03-05-2020,Item-04,Kopi Instant,1,5200,YK
03-05-2020,Item-04,Kopi Instant,4,5200,YK
